Latitud,Longitud,Fecha,Humedad,Presion,Ruido,Temp,Gas_CO,Gas_NO2,Gas_O3,Gas_SO2,PM1,PM10,PM25
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
18.461493,-69.930983,2020-09-16,80.02027636,100943.3181,59.82580361,29.38390983,0.06103121538,0,0,0.01589803077,2.67530303,20.21348433,8.899242273
